time,open,high,low,close,"US05Y, TVC: Open","US05Y, TVC: High","US05Y, TVC: Low","US05Y, TVC: Close","US10Y, TVC: Open","US10Y, TVC: High","US10Y, TVC: Low","US10Y, TVC: Close","US30Y, TVC: Open","US30Y, TVC: High","US30Y, TVC: Low","US30Y, TVC: Close",Volume,Volume MA,SMA1,SMA2,SMA3,SMA4
1122298200,64.19,64.74001,63.78,64.28,4.06699991,4.09600019,4.04099989,4.04099989,4.25,4.28200006,4.19299984,4.28200006,4.46500015,4.46999979,4.4000001,4.4000001,NaN,NaN,62.97899900000002,60.831401199999966,57.82640089999996,52.910100550000045
1122903000,64.34,64.75,63.67999,63.75999,4.15500021,4.16599989,4.12300014,4.14799976,4.31599998,4.3920002,4.296,4.3920002,4.51200008,4.54699993,4.50099993,4.52400017,NaN,NaN,63.17499800000003,60.98160099999996,57.961600699999956,52.96605045000005
1123507800,63.98,64.66,63.53999,64.03999,4.28200006,4.28200006,4.1789999,4.1789999,4.42600012,4.42600012,4.25,4.25,4.60300016,4.60300016,4.51999998,4.51999998,NaN,NaN,63.39299700000002,61.128000799999974,58.101800599999954,53.018000450000045
1124112600,64.2,64.42999,63.38,63.62,4.16699982,4.16699982,4.06899977,4.06899977,4.28700018,4.28700018,4.20599985,4.21099997,4.48099995,4.48099995,4.42000008,4.42000008,NaN,NaN,63.531997000000025,61.253000799999974,58.23280059999995,53.074800500000045
1124717400,63.92,64.12,62.78999,62.86,4.079,4.079,4.03399992,4.04099989,4.21099997,4.21099997,4.16099977,4.19199991,4.42999983,4.42999983,4.36800003,4.36800003,NaN,NaN,63.470997000000025,61.35600059999998,58.37430049999995,53.120950500000056
1125322200,62.60001,64.14,62.50999,63.67,4.079,4.079,3.83100009,3.83100009,4.17399979,4.17399979,4.01399994,4.04400015,4.36100006,4.36100006,4.2579999,4.31099987,NaN,NaN,63.620997000000024,61.468400599999974,58.50640039999995,53.176300450000056
1126013400,63.99001,64.94,63.92,64.8,3.90899992,3.94799995,3.90899992,3.94799995,4.10099983,4.14699984,4.10099983,4.12400007,4.36800003,4.43200016,4.36800003,4.43200016,NaN,NaN,63.84299700000001,61.61200059999998,58.64310039999995,53.22910040000005
1126531800,64.81,65,64.12,64.85001,3.9849999,3.99499989,3.9289999,3.99499989,4.17600012,4.27899981,4.1329999,4.27899981,4.44899988,4.50899982,4.41800022,4.50899982,NaN,NaN,63.99499800000001,61.74000079999999,58.778000499999955,53.27890045000006
1127136600,63.83,64.85001,63,63.57001,4.02699995,4.05700016,3.97600007,3.99699998,4.25299978,4.25299978,4.17000008,4.25099993,4.55100012,4.55100012,4.454,4.47100019,NaN,NaN,63.95900000000002,61.84440079999999,58.90370059999996,53.31955050000005
1127741400,63.7,64.2,63.05,64.13,4.11499977,4.15799999,4.1079998,4.15799999,4.296,4.33199978,4.25899982,4.33199978,4.55900002,4.55900002,4.50299978,4.54699993,NaN,NaN,63.95800000000001,61.97860079999999,59.02430049999995,53.367600500000044
1128346200,64.3,64.31,61.53999,62.3,4.24800014,4.25,4.21600008,4.25,4.38700008,4.39499998,4.34600019,4.36199999,4.62099981,4.62099981,4.56899977,4.61199999,NaN,NaN,63.76000000000001,62.09660099999999,59.125200399999954,53.39945055000004
1128951000,62.17,62.27,60.39999,61.52,4.2329998,4.32200003,4.2329998,4.32200003,4.36199999,4.48099995,4.36199999,4.48099995,4.56699991,4.69700003,4.56699991,4.69700003,NaN,NaN,63.53600100000001,62.15820099999999,59.221600399999964,53.43820055000004
1129555800,61.41,61.92,60.50999,61.16,4.36100006,4.36100006,4.30100012,4.30100012,4.49900007,4.49900007,4.3920002,4.3920002,4.71600008,4.71600008,4.66200018,4.66200018,NaN,NaN,63.24800200000001,62.17500079999999,59.32080029999995,53.47205055000004
1130160600,61.03999,62.57001,61.03999,62.56,4.31799984,4.46000004,4.31799984,4.42500019,4.44799995,4.58900023,4.44799995,4.56899977,4.66300011,4.79300022,4.66300011,4.76599979,NaN,NaN,63.14200200000001,62.20220079999999,59.42060029999996,53.506750550000035
1130769000,62.8,63.96001,62.67999,63.56,4.44500017,4.54899979,4.44500017,4.54899979,4.55700016,4.66300011,4.55700016,4.66300011,4.75199986,4.84499979,4.75199986,4.84499979,NaN,NaN,63.21200200000002,62.26140059999999,59.52780029999996,53.54155050000003
1131373800,63.88,64.59,63.37,64.53,4.546,4.5710001,4.47900009,4.48400021,4.62799978,4.64499998,4.55900002,4.579,4.82200003,4.84299994,4.7420001,4.7420001,NaN,NaN,63.29800200000002,62.32040059999999,59.63680029999996,53.58970055000003
1131978600,64.42,65.2599,63.92,65.10001,4.54899979,4.54899979,4.4000001,4.4000001,4.61000013,4.61000013,4.46500015,4.49599981,4.80100012,4.80100012,4.65199995,4.65199995,NaN,NaN,63.328003000000024,62.3882006,59.747700499999965,53.64555065000003
1132583400,65.07001,66.49001,65.00999,66.35001,4.40600014,4.40600014,4.34800005,4.34800005,4.46299982,4.47800016,4.43100023,4.43499994,4.66900015,4.66900015,4.66099977,4.66099977,NaN,NaN,63.47800300000002,62.48240080000001,59.864700699999965,53.70535070000003
1133188200,66.42,66.42,65.25,66.05,4.32499981,4.44999981,4.32499981,4.44999981,4.40999985,4.51900005,4.40999985,4.51499987,4.62300014,4.71999979,4.62300014,4.71999979,NaN,NaN,63.726002000000015,62.56100080000001,59.972200699999966,53.768550700000034
1133793000,66.12,66.56,65.42,65.92,4.49800014,4.49800014,4.36600018,4.36600018,4.57499981,4.57499981,4.46799994,4.53299999,4.76499987,4.76499987,4.67199993,4.67199993,NaN,NaN,63.90500200000001,62.61880080000001,60.07030069999997,53.83725075000003
1134397800,66.2,66.84,65.64,66.37,4.46500015,4.46500015,4.36800003,4.38000011,4.55299997,4.55299997,4.43900013,4.43900013,4.74800014,4.74800014,4.65899992,4.67500019,NaN,NaN,64.31200200000002,62.6886008,60.16500079999997,53.906650700000036
1135002600,66.53999,66.64999,65.7,66.05,4.36600018,4.42799997,4.36600018,4.37699986,4.4460001,4.49599981,4.37599993,4.37599993,4.6420002,4.67500019,4.61199999,4.61199999,NaN,NaN,64.76500200000001,62.778801,60.253000799999974,53.977450700000034
1135693800,66,66.28,64.8,65.05,4.29400015,4.329,4.29400015,4.329,4.34399986,4.39499998,4.34399986,4.39499998,4.50600004,4.53499985,4.50600004,4.51599979,NaN,NaN,65.15400200000002,62.853001000000006,60.338200799999974,54.03145070000003
1136298600,65.25,67.06,64.96001,66.89999,4.3119998,4.3119998,4.28599977,4.28800011,4.36999989,4.3829999,4.34800005,4.3829999,4.55700016,4.55700016,4.53999996,4.54099989,NaN,NaN,65.588001,62.9800008,60.43810069999998,54.084100650000025
1136817000,66.81,67.53,66.81,67.10001,4.30900002,4.39599991,4.30900002,4.34499979,4.37300014,4.45800018,4.35699987,4.35699987,4.55499983,4.6329999,4.55499983,4.59000015,NaN,NaN,65.942002,63.105600800000005,60.53400089999998,54.13770070000003
1137508200,66.84,67.12,65.72,65.78,4.28000021,4.3130002,4.27600002,4.3130002,4.32999992,4.37699986,4.32999992,4.35500002,4.51800013,4.55000019,4.51599979,4.55000019,NaN,NaN,66.067002,63.1692006,60.61810089999998,54.18880070000004
1138026600,65.8,67.39,65.8,67.17999,4.29400015,4.43400002,4.29400015,4.43400002,4.36100006,4.5250001,4.36100006,4.51499987,4.53499985,4.69299984,4.53499985,4.69299984,NaN,NaN,66.275,63.256000400000005,60.71380079999998,54.245050700000036
1138631400,67.2,67.42,66.08,66.19,4.46299982,4.50899982,4.46099997,4.50600004,4.53100014,4.5630002,4.51900005,4.52899981,4.70800018,4.71299982,4.68400002,4.70100021,NaN,NaN,66.258999,63.3302004,60.78890089999998,54.300650650000044
1139236200,66.44,66.91,65.91,66.73,4.51300001,4.55299997,4.51300001,4.54199982,4.54699993,4.59100008,4.54699993,4.59000015,4.62599993,4.67999983,4.62599993,4.65500021,NaN,NaN,66.32699900000001,63.404800400000006,60.88820089999997,54.36265065000004
1139841000,66.7,68.14,66.22,68.00999,4.57499981,4.60500002,4.57499981,4.58699989,4.58500004,4.61199999,4.53900003,4.53900003,4.56099987,4.59000015,4.56099987,4.57200003,NaN,NaN,66.53599800000002,63.495400200000006,61.001300799999974,54.425800600000045
1140532200,68.45,68.47,67.74001,68.27,4.59100008,4.6170001,4.56599998,4.6170001,4.5710001,4.57700014,4.52699995,4.57700014,4.53299999,4.53299999,4.48099995,4.50899982,NaN,NaN,66.72599800000002,63.61160000000001,61.12230079999998,54.50265065000005
1141050600,68.39999,68.67999,67.64999,68.08,4.65600014,4.67000008,4.60400009,4.67000008,4.59399986,4.68400002,4.55700016,4.68400002,4.546,4.61800003,4.5079999,4.61800003,NaN,NaN,66.92899800000002,63.736000000000004,61.22600069999998,54.57520060000005
1141655400,68.3,68.3,67.06,67.95,4.7579999,4.7579999,4.74399996,4.74399996,4.75400019,4.76300001,4.72800016,4.76300001,4.73000002,4.73000002,4.71700001,4.71700001,NaN,NaN,67.21899800000003,63.8816,61.32840059999998,54.65305060000006
1142260200,68.35001,69.71989,68,69.44,4.77099991,4.77099991,4.59200001,4.59200001,4.77299976,4.77299976,4.64799976,4.67600012,4.76300001,4.76300001,4.69199991,4.69199991,NaN,NaN,67.47299900000004,64.0583998,61.45330059999998,54.72715060000006
1142865000,69.61,69.629,68.64999,69.3,4.61499977,4.73600006,4.61499977,4.73600006,4.66200018,4.73699999,4.66200018,4.67500019,4.70100021,4.75699997,4.70100021,4.75699997,NaN,NaN,67.69299800000003,64.2279996,61.57430059999998,54.80375060000006
1143469800,68.7,69.39999,68.38,68.75999,4.69500017,4.82999992,4.69500017,4.82999992,4.70900011,4.86100006,4.70900011,4.85300016,4.73000002,4.89900017,4.73000002,4.89900017,NaN,NaN,67.99099700000004,64.4299994,61.70600049999997,54.88175055000006
1144071000,69.3,69.92,68.7,68.94,4.83500004,4.84100008,4.79799986,4.84100008,4.86600018,4.98600006,4.84700012,4.98600006,4.89599991,4.97200012,4.89599991,4.97200012,NaN,NaN,68.16699800000005,64.62259940000001,61.849400399999965,54.970600550000064
1144675800,68.95,69.25,68.24001,68.64,4.88700008,4.91400003,4.85900021,4.91400003,4.95699978,5.05299997,4.92399979,5.05299997,5.02600002,5.05600023,4.99599981,5.05600023,NaN,NaN,68.41199800000004,64.8027994,61.98750039999997,55.063950550000065
1145280600,68.7,70.49899,68.24001,70.10001,4.92399979,4.92799997,4.87300014,4.92799997,5.00899982,5.04699993,4.98699999,5.01599979,5.08099985,5.14300013,5.08099985,5.14300013,NaN,NaN,68.74899900000004,64.99659960000001,62.14110039999997,55.16545060000007
1145885400,70.09,70.74001,69.24001,70.62,4.89900017,5.02099991,4.89900017,4.95300007,4.98500013,5.11100006,4.98500013,5.05700016,5.0619998,5.1869998,5.0619998,5.17000008,NaN,NaN,69.01000000000003,65.21999960000001,62.28370039999997,55.270550550000074
1146490200,70.64999,71.72,70.07001,71.62,5.00899982,5.03999996,4.97900009,5.03999996,5.14300013,5.16099977,5.10599995,5.10599995,5.23099995,5.24700022,5.21000004,5.24700022,NaN,NaN,69.34500000000004,65.4243998,62.435500399999974,55.38195055000008
1147095000,71.7,71.81,69.84,69.85001,5.00400019,5.03999996,5.00400019,5.03999996,5.11899996,5.19999981,5.11899996,5.19999981,5.18900013,5.23699999,5.18900013,5.23699999,NaN,NaN,69.52200100000003,65.5854,62.56290049999998,55.50185060000007
1147699800,69.53999,70.21001,67.84,68.42999,5.04400015,5.04400015,4.94999981,4.94999981,5.16099977,5.16099977,5.0630002,5.06400013,5.2750001,5.2750001,5.16499996,5.16499996,NaN,NaN,69.57000000000002,65.7167998,62.67680049999997,55.634000550000074
1148304600,68.2,69.17999,67.16,69.16,4.9460001,4.97399998,4.921,4.97399998,5.04400015,5.07600021,5.01599979,5.05600023,5.13800001,5.17299986,5.10300016,5.17299986,NaN,NaN,69.54200000000003,65.8553998,62.794400599999975,55.77330055000007
1148995800,69,70.03999,68.06,69.86,4.9749999,5.03599977,4.9749999,5.02299976,5.07800007,5.12300014,4.99399996,4.99399996,5.18499994,5.22300005,5.18499994,5.19700003,NaN,NaN,69.59800000000004,65.98319980000001,62.92580059999997,55.91330055000007
1149514200,69.77,69.78999,66.72,67.73,4.95499992,4.96600008,4.9460001,4.94999981,5.02600002,5.02600002,4.97700024,4.97700024,5.10900021,5.10900021,5.06699991,5.06699991,NaN,NaN,69.49500100000003,66.0943998,63.04230059999996,56.03140055000007
1150119000,67.85001,68.06,65.64,67.5,4.95200014,5.0710001,4.93400002,5.0710001,4.9829998,5.13500023,4.96899986,5.13500023,5.02699995,5.13700008,5.02099991,5.13700008,NaN,NaN,69.35100100000004,66.19279980000002,63.158600599999964,56.143950500000074
1150723800,67.83,68.03,66.78081,67.07001,5.1170001,5.19500017,5.1170001,5.19500017,5.13899994,5.22800016,5.13899994,5.22800016,5.17600012,5.24700022,5.17600012,5.24700022,NaN,NaN,69.19400200000004,66.26760000000002,63.27790069999996,56.25140055000007
1151328600,67.11,68.94,66.75011,68.71001,5.21600008,5.23999977,5.15700006,5.15700006,5.23899984,5.25299978,5.14499998,5.14499998,5.27400017,5.28700018,5.23799992,5.24700022,NaN,NaN,69.05500200000004,66.36320040000001,63.40350089999996,56.37175060000008
1151933400,68.61,69.25999,68.35001,68.55,5.19000006,5.19000006,5.15199995,5.15199995,5.15500021,5.22700024,5.13199997,5.13199997,5.26999998,5.26999998,5.22399998,5.22399998,NaN,NaN,68.84800200000004,66.45140040000001,63.54410079999996,56.49695065000007
1152538200,68.55,69.03999,66.38,66.75,5.09899998,5.09899998,5.03599977,5.03599977,5.13000011,5.13000011,5.06699991,5.06699991,5.17299986,5.17299986,5.11000013,5.11000013,NaN,NaN,68.36100200000004,66.5008004,63.66610079999996,56.61560065000007
1153143000,66.77,68.5,66.25999,67.00999,5.03599977,5.11199999,4.98199987,4.98199987,5.06899977,5.13600016,5.03000021,5.04899979,5.10300016,5.16900015,5.08300018,5.08300018,NaN,NaN,68.07700000000004,66.5658004,63.77370069999996,56.74790060000007
1153747800,67.37,69.5,67.37,69.44,4.99800014,5.0250001,4.98500013,4.98500013,5.04899979,5.06899977,4.99399996,4.99399996,5.1079998,5.12699986,5.0999999,5.1079998,NaN,NaN,68.17800100000005,66.6738006,63.900900699999944,56.89615065000008
1154352600,69.39999,70.39999,68.71001,69.59,4.90700006,4.90700006,4.88600016,4.90500021,4.98799992,4.98799992,4.89900017,4.89900017,5.07000017,5.07000017,5.04699993,5.04699993,NaN,NaN,68.22100100000006,66.7932006,64.02310069999994,57.05270065000008
1154957400,69.39999,69.71001,68.27499,68.55,4.86899996,4.87099981,4.84399986,4.87099981,4.92299986,4.9749999,4.92299986,4.9749999,5.00500011,5.07600021,5.00500011,5.07600021,NaN,NaN,68.09000100000006,66.9070006,64.13150059999995,57.197900700000076
1155562200,69.10001,70.42999,68.53999,70.42,4.94799995,4.94799995,4.80299997,4.81500006,4.99900007,4.99900007,4.84700012,4.84700012,5.11800003,5.11800003,4.99499989,5,NaN,NaN,68.35900100000005,67.04200060000001,64.25520059999995,57.34100070000008
1156167000,70.35001,70.46001,69.75999,69.98,4.7670002,4.7750001,4.76499987,4.7750001,4.81699991,4.8210001,4.78499985,4.78499985,4.96099997,4.96099997,4.94199991,4.94199991,NaN,NaN,68.60700100000005,67.14560060000001,64.37880059999995,57.47495070000007
1156771800,69.95,70.84,69.86,70.7,4.76999998,4.76999998,4.6960001,4.6960001,4.79300022,4.79300022,4.72399998,4.72399998,4.93100023,4.93100023,4.87900019,4.87900019,NaN,NaN,68.97000000000006,67.2626004,64.50130059999995,57.61115065000007
1157463000,70.72,71.03,69.78999,70.08,4.7329998,4.74599981,4.7329998,4.73699999,4.78499985,4.79899979,4.77699995,4.77699995,4.93300009,4.94999981,4.93300009,4.94000006,NaN,NaN,69.10699900000006,67.3928002,64.61860049999994,57.74690070000007
1157981400,69.89999,71.69,69.66,71.10001,4.73899984,4.74399996,4.70499992,4.74399996,4.80499983,4.80499983,4.76499987,4.796,4.9460001,4.9460001,4.89499998,4.91599989,NaN,NaN,69.36200000000005,67.53220040000001,64.75540059999994,57.88340075000007
1158586200,71.23,71.69,70.76041,70.92999,4.7750001,4.7750001,4.59200001,4.59200001,4.80999994,4.80999994,4.59100008,4.59100008,4.92700005,4.92700005,4.77799988,4.77799988,NaN,NaN,69.77999900000006,67.7048002,64.90070059999995,58.01230075000008
1159191000,71.28999,72.28999,70.95,71.81,4.51000023,4.56500006,4.51000023,4.54500008,4.54400015,4.6329999,4.54400015,4.6329999,4.69000006,4.76000023,4.69000006,4.76000023,NaN,NaN,70.26000000000006,67.9106002,65.03440059999996,58.14480075000008
1159795800,71.92999,72.89999,71.50999,72.67999,4.55299997,4.55999994,4.49300003,4.54799986,4.61199999,4.6960001,4.5630002,4.6960001,4.75199986,4.76200008,4.72200012,4.76200008,NaN,NaN,70.58399900000006,68.141,65.15800039999995,58.28720070000008
1160400600,72.25,73.85001,72.25,73.8,4.71700001,4.74900007,4.71700001,4.73899984,4.704,4.80200005,4.704,4.80200005,4.88700008,4.90899992,4.88700008,4.90899992,NaN,NaN,71.00499900000005,68.36580000000001,65.28400039999995,58.44020070000007
1161005400,73.8,74.14999,73.22,73.67999,4.74499989,4.75600004,4.72900009,4.75600004,4.78200006,4.79199982,4.76000023,4.79199982,4.91400003,4.91400003,4.88500023,4.91300011,NaN,NaN,71.51799800000006,68.56819980000002,65.41480019999995,58.59025065000007
1161610200,73.52,74.89,73.47,74.35001,4.80900002,4.80900002,4.68499994,4.68499994,4.83400011,4.83400011,4.67700005,4.67700005,4.96099997,4.96099997,4.84000015,4.84000015,NaN,NaN,71.91099900000006,68.76460000000002,65.54250029999994,58.74865070000007
1162218600,74.10001,74.52,73.31,73.44,4.64300013,4.64300013,4.52600002,4.5539999,4.67500019,4.72300005,4.57000017,4.72300005,4.78800011,4.78800011,4.69000006,4.71799994,NaN,NaN,72.25699900000006,68.93139980000001,65.65980019999995,58.89420070000008
1162823400,73.8,75,73.7,74.53999,4.67600012,4.67600012,4.59800005,4.59800005,4.69700003,4.69700003,4.59299994,4.59299994,4.78299999,4.78299999,4.73199987,4.73199987,NaN,NaN,72.64099800000005,69.09519940000001,65.78880009999995,59.04015060000007
1163428200,74.42,75.67999,74.42,75.55,4.60300016,4.68900013,4.56400013,4.68900013,4.61299992,4.67199993,4.56799984,4.60500002,4.70900011,4.75199986,4.65799999,4.75199986,NaN,NaN,73.18799800000005,69.28519940000001,65.92310009999994,59.195700600000066
1164033000,75.3,75.82001,75.3,75.50999,4.60099983,4.60099983,4.57999992,4.57999992,4.60099983,4.60099983,4.55999994,4.55999994,4.68100023,4.68100023,4.65799999,4.65799999,NaN,NaN,73.62899600000006,69.47699920000001,66.04789999999994,59.36275050000007
1164637800,75.36,75.85001,74.19009,75.25999,4.53499985,4.53499985,4.44700003,4.44700003,4.53399992,4.53399992,4.43900013,4.43900013,4.61399984,4.61800003,4.5630002,4.5630002,NaN,NaN,74.06199600000005,69.65479900000001,66.17169989999994,59.53030045000007
1165242600,75.31,76.83,75.31,76.31,4.38199997,4.524,4.38199997,4.519,4.4289999,4.55,4.4289999,4.546,4.54500008,4.60099983,4.54500008,4.60099983,NaN,NaN,74.51199600000007,69.859999,66.31939999999994,59.710200450000066
1165847400,76.35001,77.67999,76.21249,77.33,4.491,4.578,4.448,4.573,4.516,4.601,4.487,4.597,4.62799978,4.71899986,4.61000013,4.71899986,NaN,NaN,74.97699700000007,70.105599,66.47929999999994,59.89625045000006
1166452200,77.45,77.75999,76.33,76.35001,4.555,4.594,4.507,4.589,4.581,4.626,4.543,4.626,4.70900011,4.73000002,4.69099998,4.69099998,NaN,NaN,75.23199800000008,70.29459940000001,66.63730009999993,60.07295055000006
1167143400,76.28,77.50999,76.28,76.89,4.574,4.698,4.574,4.691,4.599,4.704,4.599,4.698,4.7329998,4.81099987,4.7329998,4.81099987,NaN,NaN,75.55299900000009,70.4903992,66.79799999999994,60.25365055000006
1167834600,77.39999,77.58,76.00999,76.21001,4.651,4.659,4.593,4.639,4.654,4.664,4.6,4.644,4.78900003,4.78900003,4.71000004,4.71000004,NaN,NaN,75.73899900000008,70.69899939999999,66.93409999999993,60.43520065000006
1168266600,76.25,77.42,75.94,77.35001,4.651,4.766,4.65,4.764,4.65,4.781,4.65,4.781,4.73699999,4.82299995,4.73699999,4.82299995,NaN,NaN,76.13000000000008,70.9023998,67.07920009999994,60.62305070000006
1168957800,77.35001,77.63,77.2,77.52,4.734,4.784,4.734,4.784,4.745,4.787,4.743,4.781,4.84499979,4.87599993,4.84399986,4.84399986,NaN,NaN,76.42800100000008,71.12899979999999,67.22960009999994,60.79800070000006
1169476200,77.60001,78.25,76.94,77.31,4.762,4.875,4.762,4.867,4.757,4.881,4.757,4.875,4.85200024,4.97200012,4.85200024,4.97200012,NaN,NaN,76.60400100000008,71.34059979999999,67.37270009999995,60.97835065000006
1170081000,77.31,78.88,77.12,78.82001,4.878,4.885,4.801,4.816,4.888,4.894,4.804,4.824,4.99700022,4.99700022,4.91099977,4.93599987,NaN,NaN,76.93500300000008,71.55680019999998,67.52610019999996,61.162350700000054
1170685800,78.83,79.17999,78.09,78.42999,4.793,4.798,4.721,4.775,4.802,4.808,4.728,4.784,4.91099977,4.91099977,4.84399986,4.84399986,NaN,NaN,77.25200300000009,71.75999999999999,67.68579999999996,61.346500600000056
1171290600,78.32001,79.69,78.05,79.481,4.796,4.809,4.674,4.681,4.8,4.816,4.69,4.694,4.88999987,4.90199995,4.80800009,4.80800009,NaN,NaN,77.56910300000008,71.98801999999999,67.86200999999996,61.52970560000005
1171981800,79.45,79.87,78.99001,79.25,4.66,4.733,4.652,4.655,4.674,4.734,4.668,4.67,4.78000021,4.83400011,4.78000021,4.83400011,NaN,NaN,77.76110300000008,72.21402,68.04780999999996,61.70910560000005
1172500200,79.61,79.64999,75.37,75.72,4.607,4.616,4.431,4.436,4.621,4.631,4.495,4.501,4.73099995,4.73099995,4.6329999,4.67600012,NaN,NaN,77.69810200000009,72.33962,68.19900989999995,61.86255560000004
1173105000,74.8,77.2,74.8,76.785,4.433,4.55,4.425,4.541,4.493,4.591,4.485,4.587,4.63399982,4.66499996,4.6329999,4.65999985,NaN,NaN,77.68760200000008,72.48931999999999,68.35865979999996,62.02068060000004
1173706200,76.67999,77.22,74.44,75.91,4.5,4.566,4.377,4.47,4.552,4.607,4.467,4.547,4.70800018,4.70800018,4.65700006,4.69999981,NaN,NaN,77.65760100000008,72.63232019999998,68.53115979999995,62.16943060000004
1174311000,76.3,78.86,76.23599,78.63,4.491,4.533,4.408,4.51,4.559,4.618,4.512,4.615,4.71500015,4.77899981,4.71000004,4.77899981,NaN,NaN,77.78560000000007,72.82612019999999,68.72435979999995,62.33313060000004
1174915800,78.10001,78.35001,76.86,77.60001,4.489,4.587,4.428,4.537,4.601,4.674,4.563,4.646,4.80600023,4.84299994,4.80200005,4.84299994,NaN,NaN,77.79360100000008,73.00532039999999,68.90405989999995,62.48243060000004
1175520600,77.66,78.67,77.17,78.53,4.528,4.574,4.516,4.567,4.638,4.682,4.628,4.682,4.83799982,4.8499999,4.83799982,4.84399986,NaN,NaN,77.91560100000008,73.1739202,69.08525989999994,62.62948060000004
1176125400,78.67999,79.09,78,79.05,4.66,4.691,4.606,4.687,4.742,4.769,4.706,4.763,4.92000008,4.92000008,4.90799999,4.91200018,NaN,NaN,77.93860000000008,73.3425202,69.28125989999995,62.77903060000004
1176730200,79.39999,80.96001,79.39999,80.83,4.66,4.707,4.53,4.569,4.731,4.781,4.626,4.672,4.8920002,4.8920002,4.82000017,4.83199978,NaN,NaN,78.17860100000009,73.5267202,69.47555999999994,62.94013060000004
1177335000,81,81.55,80.24001,81.32001,4.533,4.62,4.499,4.588,4.638,4.709,4.612,4.696,4.82399988,4.88399982,4.80800009,4.88399982,NaN,NaN,78.36250200000009,73.7561202,69.67076009999995,63.107880650000034
1177939800,81.52,82.38,79.89,82.14,4.514,4.603,4.496,4.553,4.622,4.701,4.608,4.642,4.81599998,4.84399986,4.81599998,4.84399986,NaN,NaN,78.65150200000008,74.0303204,69.87356009999996,63.27698060000003
1178544600,82.21001,82.75,81.62,82.42,4.546,4.606,4.503,4.585,4.624,4.682,4.489,4.674,4.78499985,4.84000015,4.78499985,4.82299995,NaN,NaN,79.32150200000008,74.2955204,70.07546009999996,63.44418060000004
1179149400,82.53999,83.42,82,83.41,4.608,4.743,4.58,4.729,4.692,4.816,4.666,4.804,4.86899996,4.91800022,4.86899996,4.91800022,NaN,NaN,79.98400200000007,74.56652039999999,70.27486009999996,63.61733060000003
1179754200,83.64999,83.98,82.47,83.05721,4.709,4.829,4.709,4.795,4.778,4.904,4.778,4.863,4.94000006,5.00400019,4.94000006,4.99300003,NaN,NaN,80.69872300000007,74.87306459999999,70.48373219999996,63.78711660000003
1180445400,83.13,84.32001,82.84,84.12,4.833,4.928,4.788,4.923,4.88,4.964,4.843,4.954,5.01999998,5.01999998,5.00099993,5.00899982,NaN,NaN,81.24772300000008,75.20546459999998,70.69913219999995,63.96601660000004
1180963800,83.83,84.21001,81.24001,82.2912,4.907,5.161,4.9,5.053,4.927,5.25,4.925,5.109,5.02099991,5.23600006,5.02099991,5.23600006,NaN,NaN,81.71684200000007,75.5098884,70.88874419999996,64.13587255000004
1181568600,82.14999,84.19,81.5,83.78,5.07,5.258,5.041,5.091,5.151,5.34,5.108,5.167,5.26599979,5.39599991,5.26599979,5.30600023,NaN,NaN,82.24184200000008,75.81128819999999,71.08724429999995,64.30932255000005
1182173400,84.02,84.2,81.98,82.16,5.056,5.12,4.976,5.013,5.131,5.21,4.957,5.134,5.25299978,5.30499983,5.19899988,5.30499983,NaN,NaN,82.55284200000008,76.08348819999999,71.26744429999995,64.47432255000004
1182778200,82.25,82.8,80.85001,81.7,4.961,5.018,4.897,4.923,5.08,5.139,5.018,5.024,5.204,5.20499992,5.19500017,5.20499992,NaN,NaN,82.63984200000007,76.38248819999998,71.44164429999995,64.63402260000004
1183383000,82.21001,83.17,81.95,83.05,4.887,5.112,4.878,5.09,4.985,5.206,4.983,5.184,5.08799982,5.2249999,5.08799982,5.2249999,NaN,NaN,82.81284100000008,76.70328839999999,71.63454439999995,64.79807255000004
1183987800,83.2,84.39999,81.58,84.17,5.043,5.107,4.873,5,5.138,5.199,4.982,5.095,5.22900009,5.22900009,5.125,5.2249999,NaN,NaN,83.01584100000007,76.9978884,71.83584449999995,64.96882255000004
1184592600,84.07001,84.49001,82.52,82.85001,4.943,5.013,4.819,4.847,5.036,5.106,4.931,4.956,5.12699986,5.13700008,5.11000013,5.11000013,NaN,NaN,83.05884200000007,77.26308859999999,72.02814459999996,65.13047260000003
1185197400,83.36,83.58,78.19,78.27,4.84,4.876,4.524,4.572,4.948,4.979,4.735,4.765,5.05700016,5.05700016,4.97100019,4.97100019,NaN,NaN,82.54484200000007,77.45748859999999,72.18224459999996,65.27827255000004
1185802200,78.69,80.34,76.96001,77.14,4.632,4.708,4.473,4.483,4.8,4.866,4.672,4.676,4.95900011,4.95900011,4.89599991,4.91599989,NaN,NaN,81.95312100000008,77.59188859999999,72.31694459999997,65.41167250000004
1186407000,77.56,81.05,76.32001,78.07001,4.561,4.755,4.439,4.594,4.733,4.902,4.654,4.832,4.90799999,5.04899979,4.90799999,5.02699995,NaN,NaN,81.34812200000007,77.75368879999998,72.44964469999996,65.54637255000003
1187011800,78.92,79,73.67,78.3,4.538,4.646,4.189,4.362,4.78,4.856,4.573,4.681,5.00400019,5.02899981,4.96400023,4.96400023,NaN,NaN,80.94900200000008,77.9056888,72.58414459999997,65.68107255000002
