time,open,high,low,close,"US07Y, TVC: Open","US07Y, TVC: High","US07Y, TVC: Low","US07Y, TVC: Close","US05Y, TVC: Open","US05Y, TVC: High","US05Y, TVC: Low","US05Y, TVC: Close","US30Y, TVC: Open","US30Y, TVC: High","US30Y, TVC: Low","US30Y, TVC: Close","US10Y, TVC: Open","US10Y, TVC: High","US10Y, TVC: Low","US10Y, TVC: Close",Volume,Volume MA
2020-05-21T14:30:00Z,230.56,230.56,228.35,229,0.5264,0.527,0.5029,0.508,0.3471,0.3471,0.3263,0.3295,1.3926,1.3945,1.3683,1.3726,0.6797,0.681,0.6582,0.6623,856051,543243.25
2020-05-21T15:30:00Z,228.965,230.33,228.92,229.88,0.5075,0.5155,0.5017,0.5138,0.3295,0.3391,0.3255,0.3383,1.3729,1.3831,1.3696,1.3816,0.6627,0.6684,0.6554,0.6671,460699,546348.45
2020-05-21T16:30:00Z,229.86,230.12,229.27,229.68,0.5143,0.5161,0.5075,0.5143,0.3375,0.3415,0.3335,0.3399,1.3816,1.3836,1.3732,1.3782,0.6675,0.6684,0.6598,0.6671,393745,549590.45
2020-05-21T17:30:00Z,229.66,230.04,229.18,229.86,0.5138,0.5281,0.5109,0.5212,0.3407,0.3455,0.3383,0.3415,1.3781,1.402,1.3773,1.393,0.6667,0.6826,0.6655,0.6773,273816,545613.35
2020-05-21T18:30:00Z,229.9,229.92,228.67,229.43,0.5218,0.5218,0.5126,0.5195,0.3423,0.3423,0.3351,0.3407,1.3935,1.3937,1.3805,1.39,0.6769,0.6773,0.6675,0.6732,546348,543034.85
2020-05-21T19:30:00Z,229.43,229.59,228.665,228.88,0.5195,0.5258,0.5143,0.5235,0.3415,0.3447,0.3359,0.3439,1.3895,1.4027,1.3878,1.3937,0.6736,0.683,0.6716,0.6801,493443,520332.75
2020-05-22T13:30:00Z,228.46,229.42,227.5,228.85,0.4994,0.5172,0.4994,0.5086,0.3222,0.3358,0.3222,0.3278,1.3629,1.3928,1.3629,1.3765,0.6522,0.6729,0.6522,0.6607,901840,545234.55
2020-05-22T14:30:00Z,228.87,229,227.92,228.2,0.5098,0.5121,0.5017,0.5075,0.3286,0.3318,0.3222,0.3302,1.3763,1.3773,1.3655,1.3755,0.6615,0.6651,0.6538,0.6619,349496,547012.2
2020-05-22T15:30:00Z,228.19,228.74,228.075,228.68,0.5069,0.508,0.5,0.5023,0.3294,0.3334,0.3254,0.327,1.3758,1.376,1.3604,1.3606,0.6611,0.6619,0.6509,0.6517,216545,548734.5
2020-05-22T16:30:00Z,228.7,229.575,228.7,229.49,0.5011,0.5109,0.5006,0.5075,0.3278,0.3342,0.3254,0.3326,1.3606,1.3779,1.3603,1.3679,0.653,0.6631,0.6505,0.6578,290265,552074.05
2020-05-22T17:30:00Z,229.47,229.75,229.04,229.58,0.508,0.5109,0.5046,0.508,0.3318,0.3374,0.3318,0.335,1.3679,1.3755,1.3663,1.3708,0.6582,0.6631,0.6558,0.6586,287411,513325.25
2020-05-22T18:30:00Z,229.57,229.86,228.92,229.1,0.5075,0.5115,0.5046,0.5115,0.3342,0.3398,0.3342,0.3398,1.3708,1.3744,1.3702,1.3716,0.6595,0.6639,0.6574,0.6639,325812,493895.05
2020-05-22T19:30:00Z,229.09,229.8,228.82,229.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,321177,458083.7
